wall_t,ref,other,dx,dy,dz,range_m,dyaw_deg
342.802,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
342.909,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
343.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
343.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
343.208,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
343.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
343.414,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
346.070,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
346.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
346.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
346.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
346.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
346.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
346.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
346.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
346.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
346.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
347.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
347.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
347.205,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
347.308,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
347.411,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
347.503,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
347.640,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
347.870,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
349.037,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
349.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
349.255,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
349.562,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
349.601,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
349.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
349.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
349.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
350.047,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
350.370,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
350.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
350.511,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
350.608,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
350.726,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
350.818,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
351.827,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
351.904,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
352.007,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
352.103,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
352.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
352.340,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
352.463,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
352.504,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
352.617,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
352.705,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
352.881,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
352.934,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
353.087,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
353.420,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
353.531,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
353.627,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
353.709,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
353.820,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
353.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
354.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
354.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
354.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
354.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
354.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
354.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
354.610,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
354.715,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
355.908,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
356.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
356.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
356.228,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
356.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
356.470,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
356.502,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
356.650,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
356.704,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
356.940,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
357.017,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
357.107,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
357.211,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
357.313,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
357.408,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
357.504,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
357.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
357.701,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
357.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
357.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
358.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
358.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
358.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
358.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
358.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
358.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
358.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
358.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
358.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
358.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
359.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
359.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
359.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
359.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
359.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
359.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
359.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
359.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
359.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
359.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
360.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
360.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
360.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
360.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
360.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
360.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
360.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
360.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
360.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
360.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
361.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
361.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
361.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
361.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
361.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
361.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
361.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
361.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
361.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
361.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
362.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
362.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
362.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
362.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
362.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
362.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
362.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
362.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
362.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
362.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
363.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
363.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
363.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
363.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
363.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
363.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
363.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
363.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
363.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
363.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
364.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
364.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
364.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
364.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
364.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
364.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
364.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
364.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
364.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
364.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
365.001,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
365.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
365.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
365.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
365.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
365.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
365.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
365.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
365.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
365.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
366.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
366.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
366.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
366.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
366.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
366.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
366.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
366.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
366.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
366.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
367.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
367.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
367.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
367.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
367.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
367.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
367.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
367.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
367.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
367.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
368.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
368.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
368.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
368.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
368.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
368.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
368.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
368.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
368.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
368.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
369.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
369.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
369.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
369.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
369.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
369.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
369.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
369.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
369.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
369.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
370.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
370.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
370.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
370.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
370.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
370.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
370.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
370.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
370.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
370.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
371.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
371.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
371.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
371.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
371.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
371.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
371.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
371.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
371.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
371.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
372.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
372.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
372.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
372.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
372.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
372.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
372.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
372.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
372.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
372.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
373.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
373.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
373.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
373.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
373.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
373.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
373.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
373.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
373.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
373.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
374.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
374.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
374.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
374.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
374.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
374.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
374.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
374.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
374.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
374.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
375.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
375.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
375.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
375.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
375.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
375.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
375.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
375.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
375.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
375.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
376.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
376.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
376.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
376.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
376.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
376.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
376.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
376.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
376.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
376.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
377.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
377.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
377.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
377.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
377.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
377.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
377.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
377.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
377.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
377.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
378.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
378.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
378.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
378.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
378.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
378.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
378.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
378.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
378.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
378.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
379.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
379.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
379.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
379.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
379.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
379.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
379.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
379.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
379.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
379.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
380.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
380.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
380.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
380.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
380.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
380.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
380.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
380.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
380.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
380.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
381.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
381.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
381.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
381.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
381.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
381.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
381.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
381.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
381.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
381.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
382.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
382.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
382.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
382.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
382.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
382.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
382.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
382.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
382.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
382.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
383.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
383.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
383.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
383.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
383.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
383.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
383.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
383.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
383.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
383.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
384.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
384.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
384.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
384.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
384.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
384.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
384.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
384.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
384.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
384.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
385.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
385.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
385.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
385.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
385.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
385.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
385.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
385.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
385.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
385.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
