message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
10,1785495432.451059103,map,7.8631138802,-4.1473250389,-1.1810098886,0.0380423199,0.0576647399,0.8535333594,0.5164381392,0.04319327494 0 0 0 0 0 0 0.04319327494 0 0 0 0 0 0 0.09475925859 0 0 0 0 0 0 0.0007588106166 0 0 0 0 0 0 0.0007588106166 0 0 0 0 0 0 0.001315742396
11,1785495432.651318073,map,7.8618102074,-4.1423053741,-1.1802814007,0.0381377697,0.0575872699,0.8535581158,0.5163988246,0.04326497446 0 0 0 0 0 0 0.04326497446 0 0 0 0 0 0 0.09486544294 0 0 0 0 0 0 0.0007604694749 0 0 0 0 0 0 0.0007604694749 0 0 0 0 0 0 0.001317926489
12,1785495432.851555109,map,7.8573756218,-4.1421875954,-1.1794029474,0.0379342163,0.0576508820,0.8535996231,0.5163381370,0.04321215463 0 0 0 0 0 0 0.04321215463 0 0 0 0 0 0 0.0947872215 0 0 0 0 0 0 0.0007592473797 0 0 0 0 0 0 0.0007592473797 0 0 0 0 0 0 0.001316317505
13,1785495432.951648951,map,7.8578376770,-4.1432938576,-1.1784874201,0.0380381642,0.0575946332,0.8535214907,0.5164659391,0.04319981342 0 0 0 0 0 0 0.04319981342 0 0 0 0 0 0 0.09476894304 0 0 0 0 0 0 0.0007589618747 0 0 0 0 0 0 0.0007589618747 0 0 0 0 0 0 0.00131594157
14,1785495433.051076889,map,7.8574724197,-4.1409764290,-1.1791228056,0.0379395736,0.0574870206,0.8535180047,0.5164908667,0.04317250821 0 0 0 0 0 0 0.04317250821 0 0 0 0 0 0 0.09472849849 0 0 0 0 0 0 0.0007583302337 0 0 0 0 0 0 0.0007583302337 0 0 0 0 0 0 0.001315109806
15,1785495433.251557112,map,7.8545675278,-4.1380276680,-1.1781553030,0.0378153384,0.0577569362,0.8535271416,0.5164548381,0.04326754527 0 0 0 0 0 0 0.04326754527 0 0 0 0 0 0 0.09486924969 0 0 0 0 0 0 0.000760528962 0 0 0 0 0 0 0.000760528962 0 0 0 0 0 0 0.0013180048
16,1785495433.451190948,map,7.8514194489,-4.1554737091,-1.1792447567,0.0379598472,0.0579314743,0.8533442876,0.5167267833,0.04322963032 0 0 0 0 0 0 0.04322963032 0 0 0 0 0 0 0.09481310315 0 0 0 0 0 0 0.0007596516895 0 0 0 0 0 0 0.0007596516895 0 0 0 0 0 0 0.001316849845
17,1785495433.550651073,map,7.8556504250,-4.1528906822,-1.1795697212,0.0376845770,0.0578627144,0.8534258161,0.5166199578,0.04319760724 0 0 0 0 0 0 0.04319760724 0 0 0 0 0 0 0.09476567539 0 0 0 0 0 0 0.0007589108376 0 0 0 0 0 0 0.0007589108376 0 0 0 0 0 0 0.001315874366
18,1785495433.751178026,map,7.8535904884,-4.1328339577,-1.1797624826,0.0378678802,0.0573015810,0.8534908042,0.5165617122,0.04321085401 0 0 0 0 0 0 0.04321085401 0 0 0 0 0 0 0.0947852952 0 0 0 0 0 0 0.0007592172902 0 0 0 0 0 0 0.0007592172902 0 0 0 0 0 0 0.001316277885
19,1785495433.950403929,map,7.8497533798,-4.1336541176,-1.1783759594,0.0381383874,0.0574847500,0.8534800390,0.5165392977,0.043275537 0 0 0 0 0 0 0.043275537 0 0 0 0 0 0 0.09488108327 0 0 0 0 0 0 0.0007607138894 0 0 0 0 0 0 0.0007607138894 0 0 0 0 0 0 0.001318248242
20,1785495434.051543951,map,7.8454127312,-4.1366386414,-1.1784768105,0.0379208721,0.0576501609,0.8536031414,0.5163333030,0.04326035884 0 0 0 0 0 0 0.04326035884 0 0 0 0 0 0 0.09485860825 0 0 0 0 0 0 0.0007603626738 0 0 0 0 0 0 0.0007603626738 0 0 0 0 0 0 0.001317785889
21,1785495434.250870943,map,7.8487682343,-4.1356172562,-1.1772388220,0.0379521944,0.0577939761,0.8535760878,0.5163597233,0.04328619891 0 0 0 0 0 0 0.04328619891 0 0 0 0 0 0 0.0948968701 0 0 0 0 0 0 0.0007609606129 0 0 0 0 0 0 0.0007609606129 0 0 0 0 0 0 0.001318573023
22,1785495434.351070881,map,7.8485832214,-4.1632905006,-1.1778582335,0.0378457295,0.0576323314,0.8534088844,0.5166619163,0.04318201935 0 0 0 0 0 0 0.04318201935 0 0 0 0 0 0 0.09474258688 0 0 0 0 0 0 0.000758550244 0 0 0 0 0 0 0.000758550244 0 0 0 0 0 0 0.001315399531
23,1785495434.551486015,map,7.8490090370,-4.1546826363,-1.1768985987,0.0378664180,0.0578815648,0.8533777361,0.5166839000,0.04327703117 0 0 0 0 0 0 0.04327703117 0 0 0 0 0 0 0.09488329568 0 0 0 0 0 0 0.0007607484649 0 0 0 0 0 0 0.0007607484649 0 0 0 0 0 0 0.001318293757
24,1785495434.751907110,map,7.8506817818,-4.1451830864,-1.1785284281,0.0379022428,0.0578033507,0.8534302359,0.5166034013,0.04330255753 0 0 0 0 0 0 0.04330255753 0 0 0 0 0 0 0.09492109067 0 0 0 0 0 0 0.0007613391802 0 0 0 0 0 0 0.0007613391802 0 0 0 0 0 0 0.001319071334
25,1785495434.851048946,map,7.8521366119,-4.1396088600,-1.1777975559,0.0376943758,0.0578563122,0.8535350410,0.5164394088,0.04328150835 0 0 0 0 0 0 0.04328150835 0 0 0 0 0 0 0.09488992498 0 0 0 0 0 0 0.0007608520691 0 0 0 0 0 0 0.0007608520691 0 0 0 0 0 0 0.00131843014
26,1785495435.051502943,map,7.8520321846,-4.1337709427,-1.1780630350,0.0378406891,0.0578104255,0.8534827664,0.5165202576,0.04332209952 0 0 0 0 0 0 0.04332209952 0 0 0 0 0 0 0.0949500226 0 0 0 0 0 0 0.0007617914462 0 0 0 0 0 0 0.0007617914462 0 0 0 0 0 0 0.001319666617
27,1785495435.250991106,map,7.8561353683,-4.1323919296,-1.1780261993,0.0376871297,0.0577797530,0.8535063448,0.5164960021,0.04324800029 0 0 0 0 0 0 0.04324800029 0 0 0 0 0 0 0.09484030741 0 0 0 0 0 0 0.000760076717 0 0 0 0 0 0 0.000760076717 0 0 0 0 0 0 0.001317409426
28,1785495435.451620102,map,7.8574080467,-4.1308898926,-1.1774302721,0.0376101892,0.0574654717,0.8535489340,0.5164662853,0.04316254651 0 0 0 0 0 0 0.04316254651 0 0 0 0 0 0 0.09471374216 0 0 0 0 0 0 0.0007580998093 0 0 0 0 0 0 0.0007580998093 0 0 0 0 0 0 0.001314806355
29,1785495435.550599098,map,7.8557963371,-4.1341814995,-1.1777738333,0.0377759108,0.0575812961,0.8535165489,0.5164948553,0.0431968573 0 0 0 0 0 0 0.0431968573 0 0 0 0 0 0 0.09476456462 0 0 0 0 0 0 0.0007588934887 0 0 0 0 0 0 0.0007588934887 0 0 0 0 0 0 0.001315851521
30,1785495435.651580095,map,7.8577547073,-4.1374392509,-1.1786066294,0.0376161199,0.0575207535,0.8535151232,0.5165155336,0.0433269993 0 0 0 0 0 0 0.0433269993 0 0 0 0 0 0 0.0949572764 0 0 0 0 0 0 0.0007619048484 0 0 0 0 0 0 0.0007619048484 0 0 0 0 0 0 0.001319815873
31,1785495435.851042032,map,7.8610787392,-4.1385498047,-1.1783229113,0.0377777001,0.0576562194,0.8535309376,0.5164625273,0.04324297274 0 0 0 0 0 0 0.04324297274 0 0 0 0 0 0 0.09483286224 0 0 0 0 0 0 0.0007599603912 0 0 0 0 0 0 0.0007599603912 0 0 0 0 0 0 0.001317256278
32,1785495436.051346064,map,7.8577632904,-4.1406102180,-1.1783229113,0.0376734273,0.0578188177,0.8535615862,0.5164012989,0.04318416315 0 0 0 0 0 0 0.04318416315 0 0 0 0 0 0 0.09474576233 0 0 0 0 0 0 0.0007585998353 0 0 0 0 0 0 0.0007585998353 0 0 0 0 0 0 0.001315464836
33,1785495436.151390076,map,7.8595333099,-4.1450805664,-1.1787731647,0.0375429730,0.0576959048,0.8534876513,0.5165467549,0.04324262319 0 0 0 0 0 0 0.04324262319 0 0 0 0 0 0 0.09483234461 0 0 0 0 0 0 0.0007599523037 0 0 0 0 0 0 0.0007599523037 0 0 0 0 0 0 0.00131724563
34,1785495436.251375914,map,7.8600387573,-4.1468977928,-1.1790678501,0.0374015002,0.0577918895,0.8534396008,0.5166256688,0.04313822031 0 0 0 0 0 0 0.04313822031 0 0 0 0 0 0 0.09467770529 0 0 0 0 0 0 0.0007575371547 0 0 0 0 0 0 0.0007575371547 0 0 0 0 0 0 0.001314065336
35,1785495436.450613022,map,7.8607306480,-4.1520566940,-1.1785117388,0.0373626446,0.0577886999,0.8535000156,0.5165290060,0.04316861571 0 0 0 0 0 0 0.04316861571 0 0 0 0 0 0 0.09472273257 0 0 0 0 0 0 0.0007582401952 0 0 0 0 0 0 0.0007582401952 0 0 0 0 0 0 0.001314991233
