message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
58,1785497062.405528307,map,8.4077348709,-3.8167247772,-1.3945347071,0.0484981414,0.0583841761,0.8518182303,0.5183096700,0.04313187377 0 0 0 0 0 0 0.04313187377 0 0 0 0 0 0 0.09466830296 0 0 0 0 0 0 0.0007573903702 0 0 0 0 0 0 0.0007573903702 0 0 0 0 0 0 0.00131387201
59,1785497062.505491495,map,8.4036350250,-3.8003940582,-1.3941303492,0.0489906353,0.0583394374,0.8518603976,0.5181990875,0.04280703319 0 0 0 0 0 0 0.04280703319 0 0 0 0 0 0 0.0941867544 0 0 0 0 0 0 0.0007498819595 0 0 0 0 0 0 0.0007498819595 0 0 0 0 0 0 0.0013039768
60,1785497062.605791807,map,8.4037904739,-3.7983987331,-1.3943474293,0.0489451536,0.0582982951,0.8518173271,0.5182787490,0.04321885504 0 0 0 0 0 0 0.04321885504 0 0 0 0 0 0 0.09479714506 0 0 0 0 0 0 0.0007594023944 0 0 0 0 0 0 0.0007594023944 0 0 0 0 0 0 0.001316521611
61,1785497062.705613613,map,8.4020462036,-3.7944593430,-1.3942724466,0.0488086926,0.0582906281,0.8518472236,0.5182434340,0.04326014871 0 0 0 0 0 0 0.04326014871 0 0 0 0 0 0 0.09485829708 0 0 0 0 0 0 0.0007603578115 0 0 0 0 0 0 0.0007603578115 0 0 0 0 0 0 0.001317779488
62,1785497062.805601358,map,8.4063692093,-3.8007035255,-1.3940353394,0.0487724882,0.0584033093,0.8518736141,0.5181906980,0.04310213869 0 0 0 0 0 0 0.04310213869 0 0 0 0 0 0 0.09462424784 0 0 0 0 0 0 0.000756702695 0 0 0 0 0 0 0.000756702695 0 0 0 0 0 0 0.001312966228
63,1785497062.905307055,map,8.4168949127,-3.7477171421,-1.3964555264,0.0487041573,0.0579311647,0.8522084660,0.5176993678,0.04299287706 0 0 0 0 0 0 0.04299287706 0 0 0 0 0 0 0.09446232463 0 0 0 0 0 0 0.0007541764767 0 0 0 0 0 0 0.0007541764767 0 0 0 0 0 0 0.001309637928
64,1785497063.005633831,map,8.4190692902,-3.7403202057,-1.3972409964,0.0487113262,0.0578013912,0.8522512352,0.5176427549,0.04272239188 0 0 0 0 0 0 0.04272239188 0 0 0 0 0 0 0.09406118329 0 0 0 0 0 0 0.0007479270344 0 0 0 0 0 0 0.0007479270344 0 0 0 0 0 0 0.001301398478
65,1785497063.106091022,map,8.4040641785,-3.8036038876,-1.3941985369,0.0486932785,0.0582164158,0.8517612913,0.5184038521,0.04325279404 0 0 0 0 0 0 0.04325279404 0 0 0 0 0 0 0.09484740621 0 0 0 0 0 0 0.0007601876351 0 0 0 0 0 0 0.0007601876351 0 0 0 0 0 0 0.001317555452
66,1785497063.205692053,map,8.4148120880,-3.7490987778,-1.3974413872,0.0487914192,0.0580029248,0.8522280982,0.5176507935,0.0430873144 0 0 0 0 0 0 0.0430873144 0 0 0 0 0 0 0.0946022825 0 0 0 0 0 0 0.0007563598856 0 0 0 0 0 0 0.0007563598856 0 0 0 0 0 0 0.001312514654
67,1785497063.305520773,map,8.4411840439,-3.7534620762,-1.4018688202,0.0485551807,0.0580926806,0.8523931997,0.5173910271,0.04312720534 0 0 0 0 0 0 0.04312720534 0 0 0 0 0 0 0.09466138661 0 0 0 0 0 0 0.0007572823997 0 0 0 0 0 0 0.0007572823997 0 0 0 0 0 0 0.001313729801
68,1785497063.505856991,map,8.4346666336,-3.7524833679,-1.3994896412,0.0486637329,0.0580366814,0.8523506066,0.5174572138,0.04300744593 0 0 0 0 0 0 0.04300744593 0 0 0 0 0 0 0.09448391922 0 0 0 0 0 0 0.0007545132621 0 0 0 0 0 0 0.0007545132621 0 0 0 0 0 0 0.001310081721
69,1785497063.605792999,map,8.4304485321,-3.7535884380,-1.3995257616,0.0487553020,0.0579030249,0.8523101532,0.5175302375,0.0432686874 0 0 0 0 0 0 0.0432686874 0 0 0 0 0 0 0.09487094089 0 0 0 0 0 0 0.0007605553903 0 0 0 0 0 0 0.0007605553903 0 0 0 0 0 0 0.001318039591
70,1785497063.705622435,map,8.4272613525,-3.7713928223,-1.3997998238,0.0487997001,0.0580867572,0.8521742664,0.5177292369,0.04309924232 0 0 0 0 0 0 0.04309924232 0 0 0 0 0 0 0.09461995635 0 0 0 0 0 0 0.0007566357154 0 0 0 0 0 0 0.0007566357154 0 0 0 0 0 0 0.001312877999
71,1785497063.805514336,map,8.4224767685,-3.7877564430,-1.3981086016,0.0485176579,0.0580356428,0.8520556646,0.5179566349,0.04291748508 0 0 0 0 0 0 0.04291748508 0 0 0 0 0 0 0.09435055645 0 0 0 0 0 0 0.0007524339471 0 0 0 0 0 0 0.0007524339471 0 0 0 0 0 0 0.001307341357
72,1785497063.905493259,map,8.4194564819,-3.7918021679,-1.3977847099,0.0486901642,0.0581218588,0.8519983898,0.5180249643,0.04296499762 0 0 0 0 0 0 0.04296499762 0 0 0 0 0 0 0.09442099724 0 0 0 0 0 0 0.0007535320445 0 0 0 0 0 0 0.0007535320445 0 0 0 0 0 0 0.001308788672
73,1785497064.005741119,map,8.4265661240,-3.7713701725,-1.3993769884,0.0483955056,0.0581165758,0.8522509203,0.5176376309,0.04285832141 0 0 0 0 0 0 0.04285832141 0 0 0 0 0 0 0.09426282426 0 0 0 0 0 0 0.0007510668421 0 0 0 0 0 0 0.0007510668421 0 0 0 0 0 0 0.001305539128
74,1785497064.105951548,map,8.4284849167,-3.7738368511,-1.4002773762,0.0484411190,0.0580644934,0.8521883731,0.5177421742,0.04312577262 0 0 0 0 0 0 0.04312577262 0 0 0 0 0 0 0.09465926398 0 0 0 0 0 0 0.0007572492645 0 0 0 0 0 0 0.0007572492645 0 0 0 0 0 0 0.001313686158
75,1785497064.205644131,map,8.4260654449,-3.7907063961,-1.4004157782,0.0485479003,0.0582650467,0.8520316904,0.5179674663,0.04291728795 0 0 0 0 0 0 0.04291728795 0 0 0 0 0 0 0.09435026416 0 0 0 0 0 0 0.0007524293914 0 0 0 0 0 0 0.0007524293914 0 0 0 0 0 0 0.001307335352
76,1785497064.305518150,map,8.4234027863,-3.7889492512,-1.3983448744,0.0487298481,0.0582073064,0.8520468120,0.5179320583,0.04298771453 0 0 0 0 0 0 0.04298771453 0 0 0 0 0 0 0.09445467223 0 0 0 0 0 0 0.00075405714 0 0 0 0 0 0 0.00075405714 0 0 0 0 0 0 0.001309480668
77,1785497064.405558348,map,8.4154329300,-3.8423452377,-1.3951826096,0.0481345740,0.0581618939,0.8515324585,0.5188378676,0.04297832814 0 0 0 0 0 0 0.04297832814 0 0 0 0 0 0 0.09444075843 0 0 0 0 0 0 0.0007538401708 0 0 0 0 0 0 0.0007538401708 0 0 0 0 0 0 0.001309194742
78,1785497064.505767107,map,8.4075660706,-3.8401508331,-1.3960772753,0.0483699652,0.0582221181,0.8513981360,0.5190295830,0.04295408804 0 0 0 0 0 0 0.04295408804 0 0 0 0 0 0 0.09440482412 0 0 0 0 0 0 0.0007532798881 0 0 0 0 0 0 0.0007532798881 0 0 0 0 0 0 0.001308456347
