message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
917,1785495521.744071960,map,3.0350961685,-2.0001037121,-0.5130392313,0.1134374219,0.0303581882,0.9708274286,0.2090560572,0.04302169099 0 0 0 0 0 0 0.04302169099 0 0 0 0 0 0 0.0945050327 0 0 0 0 0 0 0.0007548425795 0 0 0 0 0 0 0.0007548425795 0 0 0 0 0 0 0.00131051565
918,1785495521.844289064,map,3.0371980667,-1.9971799850,-0.5139532685,0.1134205937,0.0302588087,0.9708309588,0.2090632478,0.04370738133 0 0 0 0 0 0 0.04370738133 0 0 0 0 0 0 0.09552000207 0 0 0 0 0 0 0.0007707146953 0 0 0 0 0 0 0.0007707146953 0 0 0 0 0 0 0.001331402973
919,1785495521.943259954,map,3.0351736546,-1.9938338995,-0.5139579773,0.1136765654,0.0301415828,0.9707216150,0.2094485186,0.04321880511 0 0 0 0 0 0 0.04321880511 0 0 0 0 0 0 0.09479707112 0 0 0 0 0 0 0.0007594012394 0 0 0 0 0 0 0.0007594012394 0 0 0 0 0 0 0.00131652009
920,1785495522.043515921,map,3.0331757069,-1.9889353514,-0.5141809583,0.1137734688,0.0301040090,0.9707754864,0.2091513826,0.04366262845 0 0 0 0 0 0 0.04366262845 0 0 0 0 0 0 0.09545383732 0 0 0 0 0 0 0.0007696775663 0 0 0 0 0 0 0.0007696775663 0 0 0 0 0 0 0.001330039722
921,1785495522.143769026,map,3.0345602036,-1.9880137444,-0.5143122673,0.1135936681,0.0301631737,0.9708570592,0.2088617426,0.04358730521 0 0 0 0 0 0 0.04358730521 0 0 0 0 0 0 0.09534245111 0 0 0 0 0 0 0.0007679323597 0 0 0 0 0 0 0.0007679323597 0 0 0 0 0 0 0.001327745245
922,1785495522.244071960,map,3.0319614410,-1.9886831045,-0.5129618049,0.1136937284,0.0304330908,0.9708691844,0.2087117294,0.04362068408 0 0 0 0 0 0 0.04362068408 0 0 0 0 0 0 0.09539181482 0 0 0 0 0 0 0.0007687056749 0 0 0 0 0 0 0.0007687056749 0 0 0 0 0 0 0.001328762023
923,1785495522.344444036,map,3.0340147018,-1.9918752909,-0.5153633356,0.1135532226,0.0305368661,0.9708611803,0.2088102601,0.04264872647 0 0 0 0 0 0 0.04264872647 0 0 0 0 0 0 0.09395186266 0 0 0 0 0 0 0.0007462261177 0 0 0 0 0 0 0.0007462261177 0 0 0 0 0 0 0.001299154501
924,1785495522.444097042,map,3.0327763557,-1.9879394770,-0.5124754310,0.1135360767,0.0304814410,0.9708750091,0.2087633747,0.04335561372 0 0 0 0 0 0 0.04335561372 0 0 0 0 0 0 0.09499963549 0 0 0 0 0 0 0.0007625671505 0 0 0 0 0 0 0.0007625671505 0 0 0 0 0 0 0.001320687519
925,1785495522.544342995,map,3.0258502960,-1.9920450449,-0.5104876161,0.1135440241,0.0303039884,0.9709653903,0.2083641869,0.04379393415 0 0 0 0 0 0 0.04379393415 0 0 0 0 0 0 0.09564793474 0 0 0 0 0 0 0.0007727209937 0 0 0 0 0 0 0.0007727209937 0 0 0 0 0 0 0.001334039522
926,1785495522.643683910,map,3.0332703590,-1.9856623411,-0.5111764669,0.1137465422,0.0299653475,0.9709040935,0.2085882117,0.0432947263 0 0 0 0 0 0 0.0432947263 0 0 0 0 0 0 0.09490949594 0 0 0 0 0 0 0.0007611579489 0 0 0 0 0 0 0.0007611579489 0 0 0 0 0 0 0.001318832782
927,1785495522.743927002,map,3.0322492123,-1.9848443270,-0.5100952387,0.1140990147,0.0299431362,0.9708241286,0.2087710389,0.04394020235 0 0 0 0 0 0 0.04394020235 0 0 0 0 0 0 0.09586403917 0 0 0 0 0 0 0.0007761129114 0 0 0 0 0 0 0.0007761129114 0 0 0 0 0 0 0.001338495107
928,1785495522.843981981,map,3.0349118710,-1.9909098148,-0.5153350830,0.1137187238,0.0302028463,0.9709249661,0.2084718988,0.04335780771 0 0 0 0 0 0 0.04335780771 0 0 0 0 0 0 0.09500288314 0 0 0 0 0 0 0.0007626179347 0 0 0 0 0 0 0.0007626179347 0 0 0 0 0 0 0.001320754351
929,1785495522.944346905,map,3.0357968807,-1.9923052788,-0.5143960118,0.1136561411,0.0301097246,0.9708935649,0.2086657090,0.04394074206 0 0 0 0 0 0 0.04394074206 0 0 0 0 0 0 0.09586483636 0 0 0 0 0 0 0.0007761254305 0 0 0 0 0 0 0.0007761254305 0 0 0 0 0 0 0.001338511547
930,1785495523.043668985,map,3.0357220173,-1.9962363243,-0.5140728951,0.1136267064,0.0301296586,0.9708548567,0.2088588398,0.04301751949 0 0 0 0 0 0 0.04301751949 0 0 0 0 0 0 0.09449884999 0 0 0 0 0 0 0.0007547461411 0 0 0 0 0 0 0.0007547461411 0 0 0 0 0 0 0.001310388579
931,1785495523.144290924,map,3.0330665112,-1.9973537922,-0.5135972500,0.1136554272,0.0302091007,0.9708368298,0.2089155408,0.04296921061 0 0 0 0 0 0 0.04296921061 0 0 0 0 0 0 0.0944272427 0 0 0 0 0 0 0.0007536294235 0 0 0 0 0 0 0.0007536294235 0 0 0 0 0 0 0.001308917007
932,1785495523.244436979,map,3.0348558426,-1.9963365793,-0.5127423406,0.1135788132,0.0300415664,0.9708961356,0.2087056901,0.04327407699 0 0 0 0 0 0 0.04327407699 0 0 0 0 0 0 0.09487892141 0 0 0 0 0 0 0.0007606801046 0 0 0 0 0 0 0.0007606801046 0 0 0 0 0 0 0.001318203768
933,1785495523.344692945,map,3.0324895382,-1.9957500696,-0.5137587786,0.1136355094,0.0303114110,0.9708562611,0.2088212025,0.04310267316 0 0 0 0 0 0 0.04310267316 0 0 0 0 0 0 0.09462503974 0 0 0 0 0 0 0.0007567150549 0 0 0 0 0 0 0.0007567150549 0 0 0 0 0 0 0.001312982508
934,1785495523.443953037,map,3.0365507603,-1.9931795597,-0.5141701102,0.1135421127,0.0302565141,0.9708453790,0.2089305769,0.04332036128 0 0 0 0 0 0 0.04332036128 0 0 0 0 0 0 0.09494744923 0 0 0 0 0 0 0.0007617512164 0 0 0 0 0 0 0.0007617512164 0 0 0 0 0 0 0.001319613668
935,1785495523.544178963,map,3.0358610153,-1.9918001890,-0.5145067573,0.1135292902,0.0300802258,0.9708660074,0.2088671541,0.04333346983 0 0 0 0 0 0 0.04333346983 0 0 0 0 0 0 0.09496685539 0 0 0 0 0 0 0.0007620546076 0 0 0 0 0 0 0.0007620546076 0 0 0 0 0 0 0.001320012977
936,1785495523.644186974,map,3.0386688709,-1.9945428371,-0.5171520710,0.1135749329,0.0302121430,0.9708486175,0.2089040867,0.0434652981 0 0 0 0 0 0 0.0434652981 0 0 0 0 0 0 0.09516196372 0 0 0 0 0 0 0.0007651065159 0 0 0 0 0 0 0.0007651065159 0 0 0 0 0 0 0.001324028696
937,1785495523.744321108,map,3.0390379429,-1.9948982000,-0.5167779922,0.1135107810,0.0304666289,0.9707997387,0.2091290431,0.04385166267 0 0 0 0 0 0 0.04385166267 0 0 0 0 0 0 0.09573323985 0 0 0 0 0 0 0.0007740594898 0 0 0 0 0 0 0.0007740594898 0 0 0 0 0 0 0.001335798034
938,1785495523.844635010,map,3.0349826813,-1.9921749830,-0.5135728121,0.1135032606,0.0303102092,0.9707859472,0.2092198675,0.04377943009 0 0 0 0 0 0 0.04377943009 0 0 0 0 0 0 0.09562649933 0 0 0 0 0 0 0.0007723847456 0 0 0 0 0 0 0.0007723847456 0 0 0 0 0 0 0.001333597703
