message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
49,1785497061.805864096,map,8.4193220139,-3.8114652634,-1.3959008455,0.0485087974,0.0582456481,0.8518976298,0.5181937389,0.04313874583 0 0 0 0 0 0 0.04313874583 0 0 0 0 0 0 0.09467848383 0 0 0 0 0 0 0.0007575493093 0 0 0 0 0 0 0.0007575493093 0 0 0 0 0 0 0.001314081345
50,1785497061.905599594,map,8.4187517166,-3.8067927361,-1.3969198465,0.0484736669,0.0582409786,0.8519239495,0.5181542914,0.04303054347 0 0 0 0 0 0 0.04303054347 0 0 0 0 0 0 0.09451815293 0 0 0 0 0 0 0.00075504724 0 0 0 0 0 0 0.00075504724 0 0 0 0 0 0 0.001310785312
51,1785497062.005496502,map,8.4347600937,-3.7511372566,-1.3999031782,0.0484816733,0.0577602528,0.8524105936,0.5174064639,0.04311482131 0 0 0 0 0 0 0.04311482131 0 0 0 0 0 0 0.09464303886 0 0 0 0 0 0 0.0007569959934 0 0 0 0 0 0 0.0007569959934 0 0 0 0 0 0 0.001313352562
52,1785497062.105610847,map,8.4209489822,-3.8048169613,-1.3958216906,0.0484245361,0.0579464378,0.8519142250,0.5182079226,0.04293284499 0 0 0 0 0 0 0.04293284499 0 0 0 0 0 0 0.09437333003 0 0 0 0 0 0 0.0007527889203 0 0 0 0 0 0 0.0007527889203 0 0 0 0 0 0 0.001307809247
53,1785497062.205840111,map,8.4174671173,-3.8123915195,-1.3954557180,0.0483323437,0.0579898196,0.8519017945,0.5182320836,0.04318493091 0 0 0 0 0 0 0.04318493091 0 0 0 0 0 0 0.09474689954 0 0 0 0 0 0 0.0007586175954 0 0 0 0 0 0 0.0007586175954 0 0 0 0 0 0 0.001315488223
54,1785497062.305722237,map,8.4106874466,-3.8124623299,-1.3939667940,0.0484562732,0.0581840633,0.8518725680,0.5182468197,0.04291039757 0 0 0 0 0 0 0.04291039757 0 0 0 0 0 0 0.09434004762 0 0 0 0 0 0 0.000752270159 0 0 0 0 0 0 0.000752270159 0 0 0 0 0 0 0.001307125459
55,1785497062.405528307,map,8.4076128006,-3.8168091774,-1.3944284916,0.0484746689,0.0583679396,0.8518124671,0.5183232181,0.04313216782 0 0 0 0 0 0 0.04313216782 0 0 0 0 0 0 0.09466873861 0 0 0 0 0 0 0.0007573971711 0 0 0 0 0 0 0.0007573971711 0 0 0 0 0 0 0.001313880967
56,1785497062.505491495,map,8.4038486481,-3.8004517555,-1.3940863609,0.0489766697,0.0583347647,0.8518620457,0.5181982248,0.04280730636 0 0 0 0 0 0 0.04280730636 0 0 0 0 0 0 0.0941871596 0 0 0 0 0 0 0.0007498882697 0 0 0 0 0 0 0.0007498882697 0 0 0 0 0 0 0.001303985121
57,1785497062.605791807,map,8.4039039612,-3.7984683514,-1.3943561316,0.0489409055,0.0582973013,0.8518165707,0.5182805387,0.04321905445 0 0 0 0 0 0 0.04321905445 0 0 0 0 0 0 0.0947974404 0 0 0 0 0 0 0.0007594070078 0 0 0 0 0 0 0.0007594070078 0 0 0 0 0 0 0.001316527685
58,1785497062.705613613,map,8.4018964767,-3.7946453094,-1.3942438364,0.0488067304,0.0582914402,0.8518446840,0.5182477254,0.0432601294 0 0 0 0 0 0 0.0432601294 0 0 0 0 0 0 0.09485826849 0 0 0 0 0 0 0.0007603573647 0 0 0 0 0 0 0.0007603573647 0 0 0 0 0 0 0.0013177789
59,1785497062.805601358,map,8.4070024490,-3.8009369373,-1.3940116167,0.0487744923,0.0584057537,0.8518769249,0.5181848533,0.04310280587 0 0 0 0 0 0 0.04310280587 0 0 0 0 0 0 0.09462523637 0 0 0 0 0 0 0.0007567181238 0 0 0 0 0 0 0.0007567181238 0 0 0 0 0 0 0.001312986551
60,1785497062.905307055,map,8.4168901443,-3.7476913929,-1.3964339495,0.0487065106,0.0579328716,0.8522082137,0.5176993462,0.0429928525 0 0 0 0 0 0 0.0429928525 0 0 0 0 0 0 0.09446228823 0 0 0 0 0 0 0.000754175909 0 0 0 0 0 0 0.000754175909 0 0 0 0 0 0 0.00130963718
61,1785497063.005633831,map,8.4190845490,-3.7403223515,-1.3972427845,0.0487113674,0.0578013997,0.8522512656,0.5176427189,0.04272238632 0 0 0 0 0 0 0.04272238632 0 0 0 0 0 0 0.09406117505 0 0 0 0 0 0 0.000747926906 0 0 0 0 0 0 0.000747926906 0 0 0 0 0 0 0.001301398309
62,1785497063.106091022,map,8.4003086090,-3.8092455864,-1.3938715458,0.0487298812,0.0582616850,0.8517052955,0.5184872901,0.04324515763 0 0 0 0 0 0 0.04324515763 0 0 0 0 0 0 0.09483609781 0 0 0 0 0 0 0.0007600109442 0 0 0 0 0 0 0.0007600109442 0 0 0 0 0 0 0.001317322833
